Speed1,E1,N1,Speed2,Alt2,E2,N2,U2,IVS1,rel_speed,slope,acceleration
8.810375534752882,21524.326842015795,67526.75224958392,3.4949999696683127,312.15300000099944,21529.473938184856,67552.1871928514,-230.57085694853103,20.350509397571308,-19.13535203430445,-1.175928562101804,1.9841190633767565
8.929726652093505,21524.135394948767,67525.8809876924,3.740999977178353,312.1470000012684,21529.412957546265,67551.82013638236,-230.5727579789753,20.87058937254876,-18.679416029694547,-0.2927270615778083,1.9353377263165508
9.054222204829308,21523.944011930715,67524.991202485,3.841999984380808,312.13300000183665,21529.352026889766,67551.43076598209,-230.5824229822574,21.386981004065152,-18.763999993614604,-1.404822050787256,1.9571196323845184
9.186434426999904,21523.739664852623,67524.10137288699,4.021999974120863,312.1210000016722,21529.283324211632,67551.04139015278,-230.59006163920444,21.904484895556177,-18.591964030364547,-1.1067753028526148,1.9477855607393004
9.327392201289191,21523.535381814945,67523.19301998071,4.20199997664384,312.11000000057663,21529.21474030989,67550.61868133165,-230.59634706065967,22.40753494062401,-18.451412008723263,-0.8408957796519808,1.942953163640703
9.493043313172803,21523.331162822124,67522.26614376191,4.3779999782937065,312.10800000116984,21529.14622519624,67550.18495344138,-230.59351529407485,22.91797475861869,-18.41415600556475,0.3694915860328789,1.9496001714521896
9.613937765949064,21523.10107984547,67521.32065543842,4.534999978290704,312.0910000022679,21529.077736475712,67549.72883737284,-230.60544708146543,23.43007449688289,-18.2841760355701,-1.4818842733736843,1.9468918715240884
9.67824332748848,21522.88389670808,67520.39373483599,4.716999974397737,312.08200000004445,21529.001534416355,67549.26166498408,-230.60923513383992,23.90903051888653,-17.860476071126673,-0.4585115468410298,1.9173299482650121
9.737404430764986,21522.65381359139,67519.44824653193,4.904999977637995,312.08200000111566,21528.92543961456,67548.7723589931,-230.6037882330289,24.38727837950018,-17.39665603125717,0.6302093069782422,1.8884445919794355
9.887107755638986,21522.4237945026,67518.48423491849,5.049999983177868,312.06500000222644,21528.84154723327,67548.27173150169,-230.6151960537738,24.87101085960689,-17.41358798086003,-1.2874305708521607,1.8988095560470575
10.039383315997105,21522.180875421112,67517.50165560115,5.197999973531697,312.0540000010764,21528.765492285027,67547.76007976767,-230.620513013918,25.366585415337948,-17.42898003287547,-0.5889121718953501,1.9006227101696445
10.161306649569816,21521.93795626112,67516.51907629175,5.432999970924488,312.04400000178987,21528.673998591352,67547.21504174813,-230.62442378030948,25.826367298403945,-17.021904043123183,-0.4054301595951103,1.8532609812401308
10.295062206661608,21521.68213709854,67515.51792928285,5.598999984017534,312.0280000020576,21528.582523135487,67546.65882555426,-230.6342164566899,26.29624974891664,-16.905824001518667,-0.9952714014158722,1.839608333550477
10.40875442575092,21521.413353825534,67514.51673789002,5.719999979334968,312.013000002259,21528.483310742933,67546.09147879372,-230.6428649841901,26.756584398691288,-16.87951600709743,-0.8602858345842713,1.8365090026974602
10.57697775642434,21521.14463455882,67513.49702319532,5.882999986113355,311.9910000035679,21528.39189197969,67545.51296989768,-230.65842185820344,27.22595898633961,-16.898319973119545,-1.521517156104068,1.8387237837937902
10.711762206285114,21520.8759792982,67512.45878519327,5.987999969942237,311.9680000013145,21528.277172016144,67544.92325593761,-230.6747814818591,27.697440057127643,-17.005544050834356,-1.559844165836888,1.851381199657198
10.843459979516773,21520.594424010444,67511.40197949151,6.294999970761727,311.96999999950407,21528.18602643001,67544.28942893374,-230.66575113535268,28.15228522799996,-16.374456031518164,0.8079471054069964,1.7778629319252368
11.007567758400976,21520.29990458811,67510.34512941333,6.378999992133119,311.96000000384333,21528.07146563873,67543.66650925878,-230.66875838744733,28.615661851971424,-16.662843958564284,-0.27204085465561667,1.811161882439788
11.137207759328284,21520.01841319315,67509.26980042357,6.499999979477226,311.9220000041497,21527.95688741966,67543.02106354365,-230.6995284488736,29.07228194460072,-16.693948007463806,-2.6874187927557327,1.8147818446955843
11.323436634632843,21519.71105771703,67508.17585935166,6.676999971801496,311.9030000021546,21527.842411665584,67542.36470482049,-230.7111819975524,29.5425108882137,-16.72717198619285,-1.0020476203512105,1.8186552157644282
11.549277761020416,21519.39080217669,67507.06335058236,6.895999976194433,311.8899999999261,21527.72025427594,67541.6861540282,-230.71657397708825,30.01064855801499,-16.75180002537354,-0.44807799633982254,1.8215309923091085
11.588375549595282,21519.07048243174,67505.96936515032,7.028999983763198,311.89400000170974,21527.60600984094,67540.98558111204,-230.7047580561096,30.44151229389305,-16.413752036995504,0.9536689854394593,1.7823742162835252
11.724188860124643,21518.73732670368,67504.83828871752,7.186999973397037,311.8650000031426,21527.47613513252,67540.27349038488,-230.7257694291088,30.896853151494213,-16.333879992219384,-1.662700718678017,1.7732125409850863
11.960833306629173,21518.404234937687,67503.68868898098,7.378999983852192,311.85200000237575,21527.3385740005,67539.55042818155,-230.73063763050988,31.35790514868137,-16.49459996199713,-0.378955816402904,1.791680429730498
12.104363318132291,21518.07120713435,67502.52056594446,7.473999977341503,311.83200000044326,21527.208844958408,67538.80508931883,-230.7422964689921,31.817416553110288,-16.66930802684684,-0.8828949629879483,1.8119136943920164
12.225257760412068,21517.72521515145,67501.35239853736,7.706999976567496,311.83000000458355,21527.063657459992,67538.04877354231,-230.73578576869045,32.26595361606066,-16.265728021840463,0.4843715258624739,1.7654188209333328
12.358498872750552,21517.37928711813,67500.1657078371,7.817999979836947,311.7800000018658,21526.92612544396,67537.28086082032,-230.7771809363856,32.723318005971144,-16.34579601448898,-3.0373680661024087,1.7745774182408143
12.48865331073848,21517.033423036908,67498.96049383543,8.042999970825532,311.7970000010431,21526.773376988684,67536.48026177648,-230.75117411314528,33.163380777904784,-16.00435202368661,1.8276096877877956,1.7357039616570449
12.671795537747569,21516.66163069857,67497.75519108614,8.205999982912804,311.76200000110293,21526.620491764323,67535.66799672862,-230.77704642689176,33.598976331166945,-16.076863997405155,-1.7929104049210276,1.7439222665820493
12.74536110306838,21516.28990229372,67496.53136504305,8.34099997924489,311.77700000248456,21526.46781342266,67534.84514740968,-230.7528041937445,34.042600749525874,-15.855700045764564,1.6592175863261174,1.7185816059334627
12.855452199320515,21515.90520967472,67495.30749464022,8.497999984124395,311.7180000064376,21526.30714542148,67534.01037215679,-230.8024132499897,34.47633959510496,-15.686827974706036,-3.3398205498619364,1.6992250051756508
13.0463110913236,21515.52058098205,67494.06510094536,8.613999975843456,311.7059999999707,21526.14667419013,67533.16498080826,-230.80490759605132,34.91807574601836,-15.956320015728522,-0.1660863364839257,1.730167812892556
13.14868554119188,21515.11008806861,67492.80409519655,8.82399998316145,311.6920000040062,21525.97071555685,67532.29728590821,-230.8091134559275,35.35931325139095,-15.568868008909547,-0.27217990284900034,1.685760063866189
13.272152209794438,21514.71255905692,67491.54313385101,8.913999972422626,311.6600000022685,21525.79473469624,67531.418285605,-230.83120059033584,35.786499541574095,-15.689348054538522,-1.4114037498656973,1.6995131318945518
13.33131332489596,21514.30206580947,67490.28212815423,9.183999984193042,311.65400000200987,21525.618956777857,67530.50621742,-230.8269362392812,36.18575568840622,-14.930328026530509,0.2630425203303923,1.6132665233874581
13.440889979180117,21513.87867238784,67489.00255479108,9.16799998987416,311.62500000360194,21525.427466831483,67529.61608113452,-230.84585309509723,36.62360921511746,-15.382403961501447,-1.1902247062633982,1.6645487558665113
13.61374331290049,21513.442378777727,67487.70441376326,9.411999965740144,311.6060000026573,21525.2361259136,67528.69270730298,-230.85441749186845,37.05129164284536,-15.12627604977725,-0.5203556521650993,1.6355095825516832
13.72434887884264,21513.01904906787,67486.40631713507,9.582999982444523,311.57900000403333,21525.037056135112,67527.74699294243,-230.8707195733403,37.45210761480874,-14.908856027033222,-0.9663846838702973,1.6108190733872725
13.786082214375432,21512.569791007296,67485.10813179193,9.739999974215774,311.5570000006729,21524.838041603816,67526.79021707836,-230.88190438106253,37.85004265273506,-14.565896064574767,-0.6557290212561223,1.5717647255324647
13.856561100020928,21512.120596822057,67483.79142316162,9.91799998759423,311.55600000241486,21524.63135743769,67525.82252272965,-230.8719464149866,38.253534202841294,-14.17882000473611,0.5765723957380101,1.5275921025849188
13.962022204534524,21511.65843835457,67482.47467019019,9.967999984759157,311.5190000047802,21524.40903282028,67524.84327885309,-230.8978156641656,38.6456400028189,-14.378479991191321,-1.4757250299712579,1.5504066883624288
14.084459991299438,21511.183315592243,67481.15787288552,10.160999976765437,311.496000002323,21524.19457254724,67523.85309554536,-230.90959470398928,39.03378591965948,-14.124456052322405,-0.6661050810301226,1.535026819336006
14.123043321829432,21510.708256688547,67479.82255229735,10.295999977897656,311.4790000018192,21523.9568345158,67522.85178142186,-230.91517708292932,39.42265400323083,-13.777356038154391,-0.310784310328323,1.5126457164417426
14.265544427182164,21510.23326164161,67478.46870842426,10.493999979306809,311.4650000027198,21523.734779477687,67521.81720879469,-230.9174596171921,39.80246103729141,-13.57756001235128,-0.12359426623167025,1.502039301939027
14.354543321868428,21509.74523822184,67477.13334353798,10.595999985613666,311.4390000032037,21523.48934757204,67520.78242903137,-230.93166212063,40.16180947296529,-13.530756010517145,-0.7651194967494601,1.5053248348209225
14.46463442843093,21509.244314542848,67475.77941100854,10.734999982362025,311.4200000023689,21523.243977625083,67519.73660897129,-230.938747515818,40.53269793923353,-13.42668400584806,-0.3779093767204183,1.5037114243161556
14.581927762906536,21508.730490592632,67474.40691083156,10.861999979125354,311.4010000024378,21522.983088469668,67518.67962112052,-230.9456623972723,40.91031522764437,-13.391740021612257,-0.36390654664893557,1.5094587561737391
14.670926660130725,21508.203702298186,67473.0343663306,11.0289999842937,311.3810000033809,21522.72227277777,67517.60039361416,-230.953341967629,41.27130973858488,-13.11093603301329,-0.39629073667986486,1.48959477974153
14.710538878754752,21507.68987788274,67471.66186623876,11.108999985489929,311.3530000031252,21522.44583399572,67516.5321425693,-230.96908597958003,41.63430891615322,-12.965540015753366,-0.8174478472933132,1.4834668253853174
14.824745541453687,21507.163153176483,67470.27079850952,11.268999978273849,311.337000001619,21522.177329714385,67515.43070180662,-230.97250427362115,41.990359978829645,-12.800684027447419,-0.1727564112192498,1.4749329918151268
14.915802207129804,21506.6234641076,67468.87968646093,11.406999982784765,311.32300000233954,21521.8933129385,67514.3181144556,-230.9737522083324,42.33557157211291,-12.631688007642143,-0.06226895831636611,1.4486298766482657
15.043384431955614,21506.09680296761,67467.47009550278,11.529999986694357,311.3050000017612,21521.593724985163,67513.20543144557,-230.9789471323129,42.68949726201686,-12.648184002940527,-0.25830324908564806,1.444228427453097
15.097401103904929,21505.55717746211,67466.06046022625,11.641999976975114,311.2910000033435,21521.29418885592,67512.0816763278,-230.9800248012835,43.037494374964304,-12.439444056947332,-0.05309231107290975,1.4126503923476337
15.187428872884016,21505.004587578096,67464.65078064095,11.831999985247322,311.2610000023713,21520.979118035004,67510.9354692722,-230.99681331780013,43.363844058756094,-12.0795439954921,-0.8091438621464192,1.360282049106626
15.300606657032352,21504.45206148408,67463.22257778439,11.873999989706382,311.25400000189626,21520.664124565865,67509.78950606714,-230.9906034764604,43.70831369109399,-12.335784002373492,0.29937273871422,1.3891841270544147
15.352565544386144,21503.899535133613,67461.7943749756,12.03099997666996,311.229000002789,21520.3335512,67508.63218426402,-231.00222207275368,44.03725680382411,-11.95763604377826,-0.5530669363393098,1.334467542052334
15.458026658333177,21503.34707256716,67460.34764889977,12.177999982541492,311.2150000024802,21519.99527440637,67507.463837926,-231.00269739635647,44.3709705012281,-11.808096032850067,-0.022390290977161817,1.31000435724576
15.494552210201096,21502.794609741217,67458.90092287178,12.300999985730035,311.1930000016144,21519.657047450168,67506.27317773995,-231.0109370617999,44.68391727762473,-11.49678800809582,-0.38140520152284113,1.2620389204715408
15.64322664934908,21502.22924654931,67457.43562922117,12.39799998696664,311.1860000026055,21519.311092075783,67505.082649952,-231.00415141119893,45.01647983724767,-11.682815984576782,0.31359345338162653,1.2855252114819975
15.719878880468713,21501.663883085897,67455.97033561763,12.512999981977902,311.1540000034952,21518.94953320022,67503.88068938784,-231.0221937978042,45.33324747412786,-11.544764034566917,-0.823543602300918,1.2628421718967335
15.800132210750055,21501.09851935301,67454.50504207054,12.646999985890393,311.1370000029413,21518.580284343807,67502.66774668607,-231.0250931893553,45.637273767021405,-11.351276009494786,-0.13102167915062352,1.2318127531038152
15.87215443812276,21500.53321938289,67453.02122525297,12.741999983214033,311.105000004263,21518.195427197712,67501.45459175405,-231.0429389390684,45.95331779353835,-11.268556037671416,-0.803323075655056,1.2169109893131766
15.930286651583696,21499.96791914074,67451.53740848697,12.876999989696936,311.07700000389127,21517.802843008936,67500.23033809256,-231.0566410279735,46.25639693383268,-10.991831982792338,-0.6106145325536805,1.1717254730209072
16.070729987549278,21499.389718495306,67450.03502410655,12.934999981133414,311.0490000024751,21517.40251829984,67498.99494330263,-231.07019920929784,46.56832989933254,-11.288628023097111,-0.598163967917633,1.2155404331193713
16.114972213536962,21498.81151756526,67448.53263978005,13.154999974998333,311.0380000017456,21516.994548763185,67497.73747303891,-231.0664968627049,46.857013254444205,-10.655900058739066,0.1604607354668515,1.115806544615212
16.22506331904506,21498.233380378828,67447.01173218813,13.265999986892698,311.0170000033014,21516.57098774408,67496.47984355525,-231.0727412095233,47.15757657543139,-10.652627995748501,-0.2696015248613418,1.1141439901472612
16.307374433631765,21497.65524290585,67445.49082464784,13.361999994888654,310.99200000338743,21516.14745153008,67495.21105718112,-231.08286791092152,47.44774550313246,-10.603347979475197,-0.4337631737126616,1.1051670200211963
16.390199991727158,21497.077169168537,67443.95139384545,13.388999984542954,310.9680000026658,21515.723918514228,67493.9422814442,-231.0919949530683,47.75531936059861,-10.804320025863136,-0.3909488063249678,1.1356799984294808
16.421581109495012,21496.49909514124,67442.41196309187,13.590999975671023,310.95300000148984,21515.277156050768,67492.65129218102,-231.0918080545721,48.03399816207741,-10.19009208176636,0.007838690713638189,1.0341895542204518
16.462222208253078,21495.92102082405,67440.8725323939,13.705999986409186,310.9400000025384,21514.82262130646,67491.3602975234,-231.089595092312,48.30997058585425,-9.922399998638012,0.09263949602742416,1.0000000000000007
16.584659992493215,21495.342946217123,67439.3331017474,13.810999990935908,310.9160000031188,21514.368087780225,67490.05807179557,-231.0982640739577,48.57544275670075,-9.985176005606304,-0.3601097883837204,1.0000000000000009
16.595463324217793,21494.76493533388,67437.7751478391,13.868999984832907,310.895000002937,21513.89026612032,67488.74468348915,-231.1037364492335,48.83961647616243,-9.815268021785588,-0.22434249483709842,1.0000000000000007
16.731276652169694,21494.1999523608,67436.19871500054,14.024999984451805,310.87100000306737,21513.412434156377,67487.43126343626,-231.1122089432245,49.11648267170607,-9.742596003784401,-0.3473229469661872,1.0000000000000004
16.770888886033422,21493.62200490745,67434.62223787581,14.09699998645118,310.84900000313536,21512.92686833544,67486.10672346747,-231.11853772862543,49.38481616420199,-9.62600003849607,-0.2570359547517381,1.0000000000000007
16.826448876853508,21493.04405715304,67433.04576080332,14.240999983585766,310.82400000313845,21512.433551814032,67484.77101059459,-231.12772250905968,49.63996713592483,-9.307616015763871,-0.36957792269571965,1.0000000000000004
16.930881098303963,21492.47913731076,67431.45080480183,14.316999991389608,310.80200000307144,21511.93250478723,67483.42418840763,-231.13376366215527,49.89473947691185,-9.409971984891682,-0.24086970896443108,1.0000000000000007
17.00959110133348,21491.90131697969,67429.8372812001,14.407999984210033,310.7780000029357,21511.41589313309,67482.07729182664,-231.14175206878448,50.16591604831768,-9.365728021644413,-0.31727834988850345,1.0000000000000004
17.08469999054885,21491.33646054941,67428.22380197883,14.534999984849788,310.75900000233275,21510.899336528368,67480.71933374908,-231.1446234597541,50.42220071015089,-9.178920020516617,-0.11323548264236208,1.0000000000000004
17.158265543814654,21490.7586396134,67426.61027848299,14.636999985034016,310.7430000016958,21510.36727055256,67479.35023973683,-231.1443247726116,50.66723665122611,-9.076556011610295,0.011650980687645194,1.0000000000000004
17.254466655342213,21490.19384658545,67424.97827604665,14.7469999904128,310.7300000024583,21509.83525287786,67477.97006302973,-231.1409089595956,50.91472665424343,-9.02687999374589,0.13231198452917212,1.0000000000000007
17.328032211521727,21489.629053258464,67423.34627366149,14.794999990218036,310.7050000036481,21509.295415724173,67476.58973260141,-231.1494662784658,51.15941976905305,-9.118915996693286,-0.3308008100607267,1.0000000000000004
17.428348873625655,21489.064323628547,67421.69574801017,14.913999982036405,310.68300000172053,21508.75562686648,67475.19831948707,-231.1549064866317,51.411161870716754,-9.051656009721302,-0.20885115379962946,1.0000000000000004
17.526607770259382,21488.499593694392,67420.04522240753,15.0359999854948,310.6750000014411,21508.20036563261,67473.79588699213,-231.1461773295497,51.64730874240159,-8.966188025152492,0.3315788332250142,1.0000000000000004
17.564676657577092,21487.93492745089,67418.37617353951,15.129999989769995,310.65700000289297,21507.64507048304,67472.39334859588,-231.1474479100119,51.90082555423734,-8.764836004105547,-0.048260238588447385,1.0000000000000004
17.6655077662012,21487.37026089933,67416.70712471988,15.20299998874122,310.63500000295926,21507.08983848341,67470.96853881484,-231.1524833278313,52.13355003530872,-8.86502799885592,-0.18866892679576305,1.0000000000000007
17.740102207582645,21486.80565803349,67415.0195526351,15.308999983735683,310.61500000205274,21506.52683410904,67469.54372366091,-231.1554927707693,52.38111771822657,-8.751968005849061,-0.11254986202535935,1.0000000000000004
17.866655545380308,21486.228090618508,67413.33193627621,15.424999987610002,310.6000000028133,21505.95610587948,67468.10782039315,-231.1533587934877,52.620203253936864,-8.7899600079731,0.07912906055727699,1.0000000000000004
17.88517555295454,21485.663487124944,67411.6443642924,15.49699999077304,310.5740000030603,21505.385340363024,67466.67180064405,-231.1622245115529,52.85485648412234,-8.5974320238534,-0.3287163849661332,1.0000000000000004
17.957712206428944,21485.085983065648,67409.93822472593,15.585999984999937,310.55400000331764,21504.80689277331,67465.21358884535,-231.164829259255,53.087989897691976,-8.538163997144427,-0.09513352011608035,1.0000000000000007
18.08375109756423,21484.508542665528,67408.21356188976,15.693999990525224,310.52700000244664,21504.236200215262,67463.75532956255,-231.1744604227888,53.341228597802456,-8.603103985340427,-0.35238472322207653,1.0000000000000004
18.16297554354391,21483.94400220998,67406.50746673986,15.75099998693426,310.51600000208765,21503.65004193938,67462.28607208625,-231.16792241384385,53.55725497523882,-8.683112003794744,0.23680783311784845,1.0000000000000004
18.263292212092427,21483.366625149123,67404.76428069433,15.891999982588734,310.4910000035923,21503.07165355695,67460.80557844006,-231.1752927730957,53.80467319646655,-8.536652026213295,-0.2656792204496031,1.0000000000000004
18.31576554702761,21482.789247757133,67403.02109469657,15.976999992454774,310.4680000027123,21502.48553118962,67459.31396489902,-231.18051957979543,54.03917183096095,-8.41955599646221,-0.18686240808691626,1.0000000000000007
18.39961998975569,21482.21187003921,67401.27790875339,16.049999984463618,310.450000001941,21501.899425366675,67457.82240438886,-231.18074709628772,54.27386593032456,-8.458632019051455,-0.008134201705832077,1.0000000000000004
18.45929554769633,21481.62152772619,67399.53467855182,16.16999999254664,310.43500000271547,21501.3133677795,67456.31976118797,-231.177857589033,54.50253051810683,-8.241463998538881,0.10264608316902807,1.0000000000000004
18.52720221291285,21481.04421331773,67397.77296939954,16.18999998935211,310.4120000023988,21500.727321407383,67454.80591877799,-231.18285039124248,54.733921295354136,-8.413928004818668,-0.17622250581635435,1.0000000000000004
18.61002776262333,21480.466962552506,67395.99273697847,16.332999984852677,310.40000000169084,21500.141388603668,67453.26996387841,-231.1766090733248,54.96206536925429,-8.197299999974346,0.2175284333509958,1.0000000000000007
