Speed1,E1,N1,Speed2,Alt2,E2,N2,U2,IVS1
21.351502213501327,21455.35734432847,67320.10865865722,19.645999984359957,309.70600000205417,21476.867201790592,67384.8612198635,-231.0680990870912,62.63172393258986
21.32269333606898,21454.67719391807,67318.08727140795,19.77099999039321,309.69100000219464,21476.251320157528,67382.98057894567,-231.06112894172944,62.78555612249018
21.394715535977973,21454.01007138865,67316.04740516534,19.80299999102785,309.67500000161584,21475.63543478863,67381.09992751689,-231.055159347256,62.95280451213688
21.50840777876345,21453.342948417336,67314.00753899204,19.93499997960549,309.6690000001784,21475.019659400503,67379.19715290089,-231.0389560341948,63.09909432177847
21.455934435491816,21452.662860554712,67311.96762863916,20.052999990042597,309.66900000008155,21474.411721137487,67377.2833538721,-231.01666267037524,63.24153469638743
21.630331096959853,21451.96980778526,67309.92767411162,20.10499999188557,309.6670000002995,21473.795996802408,67375.36950716784,-230.9963433899264,63.38562198581873
21.639076658633257,21451.28978289249,67307.86924059155,20.17999999140993,309.66100000193444,21473.180297010746,67373.44450367341,-230.979907028552,63.53255193189813
21.758942216824632,21450.609821427155,67305.79228382152,20.23499999024289,309.64200000200896,21472.548995194546,67371.51930956129,-230.97641765962624,63.69191336795914
21.72293110703789,21449.916831154795,67303.73380619916,20.32199999054537,309.63200000168524,21471.917723228897,67369.59421073558,-230.96392948778183,63.83797331256909
21.84794109703725,21449.23686876205,67301.65684957949,20.36499999528882,309.61100000371874,21471.278673292025,67367.65785451018,-230.9622974014788,63.984292759201146
21.88189444093161,21448.556905909525,67299.57989303081,20.434999982868767,309.58600000194144,21470.631868893845,67365.71031494407,-230.9645218486852,64.11754939170332
