YEAR,MAKE,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,EMISSIONS,FUEL_EFFICIENCY
2000,ACURA,COMPACT,1.6,4,A4,X,186,12.345679012345679
2000,ACURA,COMPACT,1.6,4,M5,X,175,13.157894736842106
2000,ACURA,MID-SIZE,3.2,6,AS5,Z,230,10.0
2000,ACURA,MID-SIZE,3.5,6,A4,Z,264,8.695652173913043
2000,ACURA,SUBCOMPACT,1.8,4,A4,X,198,11.627906976744187
2000,ACURA,SUBCOMPACT,1.8,4,M5,X,189,12.195121951219512
2000,ACURA,SUBCOMPACT,1.8,4,M5,Z,191,12.048192771084336
2000,ACURA,SUBCOMPACT,3.0,6,AS4,Z,267,8.620689655172415
2000,ACURA,SUBCOMPACT,3.2,6,M6,Z,269,8.547008547008547
2000,AUDI,COMPACT,1.8,4,A5,Z,218,10.526315789473685
2000,AUDI,COMPACT,1.8,4,M5,Z,193,11.904761904761905
2000,AUDI,COMPACT,2.8,6,A5,Z,248,9.25925925925926
2000,AUDI,COMPACT,2.8,6,M5,Z,225,10.204081632653061
2000,AUDI,COMPACT,1.8,4,A5,Z,232,9.900990099009901
2000,AUDI,COMPACT,1.8,4,M5,Z,214,10.75268817204301
2000,AUDI,COMPACT,2.8,6,A5,Z,255,9.00900900900901
2000,AUDI,COMPACT,2.8,6,M5,Z,251,9.174311926605505
2000,AUDI,MID-SIZE,2.8,6,A5,Z,258,8.928571428571429
2000,AUDI,STATION WAGON - MID-SIZE,2.8,6,A5,Z,269,8.547008547008547
2000,AUDI,MID-SIZE,2.7,6,A5,Z,264,8.695652173913043
2000,AUDI,MID-SIZE,2.7,6,M6,Z,267,8.620689655172415
2000,AUDI,MID-SIZE,2.8,6,A5,Z,269,8.547008547008547
2000,AUDI,MID-SIZE,2.8,6,M5,Z,260,8.849557522123893
2000,AUDI,MID-SIZE,4.2,8,A5,Z,269,8.547008547008547
2000,AUDI,MID-SIZE,4.2,8,A5,Z,269,8.547008547008547
2000,AUDI,COMPACT,2.7,6,A5,Z,264,8.695652173913043
2000,AUDI,COMPACT,2.7,6,M6,Z,267,8.620689655172415
2000,AUDI,MINICOMPACT,1.8,4,M5,Z,225,10.204081632653061
2000,AUDI,MINICOMPACT,1.8,4,M6,Z,225,10.204081632653061
2000,AUDI,TWO-SEATER,1.8,4,M5,Z,214,10.75268817204301
2000,AUDI,TWO-SEATER,1.8,4,M6,Z,225,10.204081632653061
2000,BMW,COMPACT,2.5,6,A5,Z,258,8.928571428571429
2000,BMW,COMPACT,2.5,6,M5,Z,246,9.345794392523365
2000,BMW,COMPACT,2.5,6,A5,Z,237,9.70873786407767
2000,BMW,COMPACT,2.5,6,M5,Z,223,10.309278350515465
2000,BMW,COMPACT,2.5,6,A5,Z,237,9.70873786407767
2000,BMW,COMPACT,2.5,6,M5,Z,223,10.309278350515465
2000,BMW,COMPACT,2.8,6,A5,Z,239,9.615384615384615
2000,BMW,COMPACT,2.8,6,M5,Z,223,10.309278350515465
2000,BMW,COMPACT,2.8,6,A5,Z,239,9.615384615384615
2000,BMW,COMPACT,2.8,6,M5,Z,223,10.309278350515465
2000,BMW,COMPACT,2.8,6,A4,Z,251,9.174311926605505
2000,BMW,COMPACT,2.8,6,M5,Z,223,10.309278350515465
2000,BMW,STATION WAGON - SMALL,2.8,6,A4,Z,251,9.174311926605505
2000,BMW,STATION WAGON - SMALL,2.8,6,M5,Z,248,9.25925925925926
2000,BMW,COMPACT,4.4,8,A5,Z,258,8.928571428571429
2000,BMW,COMPACT,4.4,8,M6,Z,281,8.196721311475411
2000,BMW,STATION WAGON - SMALL,4.4,8,A5,Z,281,8.196721311475411
2000,BMW,MID-SIZE,4.4,8,A5,Z,269,8.547008547008547
2000,BMW,FULL-SIZE,4.4,8,A5,Z,269,8.547008547008547
2000,BMW,FULL-SIZE,5.4,12,A5,Z,331,6.944444444444445
2000,BMW,TWO-SEATER,3.2,6,M5,Z,244,9.433962264150944
2000,BMW,MINICOMPACT,3.2,6,M5,Z,244,9.433962264150944
2000,BMW,COMPACT,4.9,8,M6,Z,331,6.944444444444445
2000,BMW,SUV,4.4,8,A5,Z,258,8.928571428571429
2000,BMW,SUBCOMPACT,2.5,6,A4,Z,244,9.433962264150944
2000,BMW,SUBCOMPACT,2.5,6,M5,Z,232,9.900990099009901
2000,BMW,SUBCOMPACT,2.8,6,A4,Z,244,9.433962264150944
2000,BMW,SUBCOMPACT,2.8,6,M5,Z,244,9.433962264150944
2000,BMW,TWO-SEATER,4.9,8,M6,Z,336,6.8493150684931505
2000,BUICK,MID-SIZE,3.1,6,A4,X,223,10.309278350515465
2000,BUICK,FULL-SIZE,3.8,6,A4,X,230,10.0
2000,BUICK,FULL-SIZE,3.8,6,A4,X,242,9.523809523809524
2000,BUICK,FULL-SIZE,3.8,6,A4,Z,253,9.090909090909092
2000,BUICK,MID-SIZE,3.8,6,A4,X,228,10.1010101010101
2000,BUICK,MID-SIZE,3.8,6,A4,Z,253,9.090909090909092
2000,CADILLAC,MID-SIZE,3.0,6,A4,Z,258,8.928571428571429
2000,CADILLAC,FULL-SIZE,4.6,8,A4,Z,260,8.849557522123893
2000,CADILLAC,MID-SIZE,4.6,8,A4,Z,260,8.849557522123893
2000,CADILLAC,SUV,5.7,8,A4,X,382,6.024096385542168
2000,CADILLAC,MID-SIZE,4.6,8,A4,Z,260,8.849557522123893
2000,CHEVROLET,VAN - CARGO,4.3,6,A4,X,308,7.462686567164179
2000,CHEVROLET,VAN - PASSENGER,4.3,6,A4,X,317,7.246376811594202
2000,CHEVROLET,VAN - CARGO,4.3,6,A4,X,294,7.8125
2000,CHEVROLET,VAN - PASSENGER,4.3,6,A4,X,324,7.092198581560284
2000,CHEVROLET,SUV,4.3,6,A4,X,294,7.8125
2000,CHEVROLET,SUV,4.3,6,M5,X,288,8.0
2000,CHEVROLET,SUV,4.3,6,A4,X,308,7.462686567164179
2000,CHEVROLET,SUV,4.3,6,M5,X,343,6.7114093959731544
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A4,X,324,7.092198581560284
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,M5,X,338,6.802721088435375
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.8,8,A4,X,292,7.874015748031496
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.8,8,M5,X,331,6.944444444444445
2000,CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A4,X,301,7.633587786259542
2000,CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A4,X,329,6.9930069930069925
2000,CHEVROLET,PICKUP TRUCK - STANDARD,6.0,8,A4,X,386,5.9523809523809526
2000,CHEVROLET,SUBCOMPACT,3.8,6,A4,X,235,9.803921568627452
2000,CHEVROLET,SUBCOMPACT,3.8,6,M5,X,228,10.1010101010101
2000,CHEVROLET,SUBCOMPACT,5.7,8,A4,Z,269,8.547008547008547
2000,CHEVROLET,SUBCOMPACT,5.7,8,M6,Z,248,9.25925925925926
2000,CHEVROLET,SUBCOMPACT,2.2,4,A4,X,200,11.49425287356322
2000,CHEVROLET,SUBCOMPACT,2.2,4,M5,X,205,11.235955056179774
2000,CHEVROLET,SUBCOMPACT,2.4,4,A4,X,216,10.638297872340425
2000,CHEVROLET,SUBCOMPACT,2.4,4,M5,X,202,11.363636363636363
2000,CHEVROLET,SUBCOMPACT,2.2,4,A3,X,209,10.989010989010989
2000,CHEVROLET,SUBCOMPACT,5.7,8,A4,Z,269,8.547008547008547
2000,CHEVROLET,SUBCOMPACT,5.7,8,M6,Z,244,9.433962264150944
2000,CHEVROLET,VAN - CARGO,4.3,6,A4,X,327,7.042253521126761
2000,CHEVROLET,VAN - CARGO,5.0,8,A4,X,329,6.9930069930069925
2000,CHEVROLET,VAN - CARGO,5.7,8,A4,X,352,6.5359477124183005
2000,CHEVROLET,VAN - PASSENGER,4.3,6,A4,X,336,6.8493150684931505
2000,CHEVROLET,VAN - PASSENGER,5.0,8,A4,X,338,6.802721088435375
2000,CHEVROLET,VAN - PASSENGER,5.7,8,A4,X,377,6.097560975609756
2000,CHEVROLET,FULL-SIZE,3.4,6,A4,X,228,10.1010101010101
2000,CHEVROLET,FULL-SIZE,3.8,6,A4,X,228,10.1010101010101
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A4,X,308,7.462686567164179
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,M5,X,343,6.7114093959731544
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.8,8,A4,X,322,7.142857142857143
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.8,8,M5,X,359,6.410256410256411
2000,CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A4,X,331,6.944444444444445
2000,CHEVROLET,SUV,5.7,8,A4,X,382,6.024096385542168
2000,CHEVROLET,MID-SIZE,3.4,6,A4,X,228,10.1010101010101
2000,CHEVROLET,MID-SIZE,3.8,6,A4,X,228,10.1010101010101
2000,CHEVROLET,MID-SIZE,3.1,6,A4,X,223,10.309278350515465
2000,CHEVROLET,SUBCOMPACT,1.0,3,M5,X,122,18.867924528301888
2000,CHEVROLET,SUBCOMPACT,1.3,4,A3,X,163,14.084507042253522
2000,CHEVROLET,SUBCOMPACT,1.3,4,M5,X,131,17.543859649122805
2000,CHEVROLET,SUV,5.3,8,A4,X,345,6.666666666666667
2000,CHEVROLET,SUV,4.8,8,A4,X,345,6.666666666666667
2000,CHEVROLET,SUV,5.3,8,A4,X,345,6.666666666666667
2000,CHEVROLET,SUV,4.8,8,A4,X,345,6.666666666666667
2000,CHEVROLET,SUV,5.3,8,A4,X,347,6.622516556291391
2000,CHEVROLET,PICKUP TRUCK - SMALL,2.2,4,A4,X,242,9.523809523809524
2000,CHEVROLET,PICKUP TRUCK - SMALL,2.2,4,M5,X,214,10.75268817204301
2000,CHEVROLET,PICKUP TRUCK - SMALL,4.3,6,A4,X,276,8.333333333333334
2000,CHEVROLET,PICKUP TRUCK - SMALL,4.3,6,M5,X,283,8.130081300813007
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A4,X,304,7.575757575757576
2000,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,M5,X,290,7.936507936507937
2000,CHEVROLET,SUV,2.0,4,A4,X,216,10.638297872340425
2000,CHEVROLET,SUV,2.0,4,M5,X,221,10.416666666666668
2000,CHEVROLET,SUV,1.6,4,M5,X,196,11.764705882352942
2000,CHEVROLET,SUV,2.0,4,A4,X,216,10.638297872340425
2000,CHEVROLET,SUV,2.0,4,M5,X,221,10.416666666666668
2000,CHEVROLET,MINIVAN,3.4,6,A4,X,246,9.345794392523365
2000,CHRYSLER,FULL-SIZE,3.5,6,AS4,X,246,9.345794392523365
2000,CHRYSLER,MID-SIZE,2.4,4,A4,X,232,9.900990099009901
2000,CHRYSLER,MID-SIZE,2.5,6,A4,X,235,9.803921568627452
2000,CHRYSLER,FULL-SIZE,2.7,6,A4,X,225,10.204081632653061
2000,CHRYSLER,FULL-SIZE,3.2,6,A4,X,242,9.523809523809524
2000,CHRYSLER,FULL-SIZE,2.7,6,A4,X,225,10.204081632653061
2000,CHRYSLER,FULL-SIZE,2.7,6,AS4,X,225,10.204081632653061
2000,CHRYSLER,FULL-SIZE,3.2,6,AS4,X,239,9.615384615384615
2000,CHRYSLER,FULL-SIZE,3.5,6,AS4,X,246,9.345794392523365
2000,CHRYSLER,FULL-SIZE,3.5,6,A4,X,251,9.174311926605505
2000,CHRYSLER,COMPACT,2.0,4,A3,X,193,11.904761904761905
2000,CHRYSLER,COMPACT,2.0,4,M5,X,170,13.513513513513512
2000,CHRYSLER,SUBCOMPACT,2.4,4,A4,X,239,9.615384615384615
2000,CHRYSLER,SUBCOMPACT,2.4,4,M5,X,235,9.803921568627452
2000,CHRYSLER,COMPACT,2.5,6,A4,X,232,9.900990099009901
2000,CHRYSLER,COMPACT,2.5,6,A4,X,235,9.803921568627452
2000,CHRYSLER,COMPACT,2.5,6,AS4,X,253,9.090909090909092
2000,CHRYSLER,MINIVAN,3.8,6,A4,X,267,8.620689655172415
2000,CHRYSLER,MINIVAN,3.8,6,A4,X,281,8.196721311475411
2000,DAEWOO,SUBCOMPACT,1.5,4,A4,X,186,12.345679012345679
2000,DAEWOO,SUBCOMPACT,1.5,4,M5,X,175,13.157894736842106
2000,DAEWOO,SUBCOMPACT,1.6,4,A4,X,196,11.764705882352942
2000,DAEWOO,SUBCOMPACT,1.6,4,M5,X,177,12.987012987012987
2000,DAEWOO,COMPACT,2.2,4,A4,X,230,10.0
2000,DAEWOO,COMPACT,2.2,4,M5,X,223,10.309278350515465
2000,DAEWOO,COMPACT,2.0,4,A4,X,207,11.11111111111111
2000,DAEWOO,COMPACT,2.0,4,M5,X,202,11.363636363636363
2000,DAEWOO,STATION WAGON - SMALL,2.0,4,A4,X,207,11.11111111111111
2000,DAEWOO,STATION WAGON - SMALL,2.0,4,M5,X,205,11.235955056179774
2000,DODGE,MINIVAN,3.0,6,A4,X,253,9.090909090909092
2000,DODGE,MINIVAN,3.3,6,A4,X,253,9.090909090909092
2000,DODGE,MINIVAN,3.8,6,A4,X,267,8.620689655172415
2000,DODGE,MINIVAN,3.3,6,A4,X,253,9.090909090909092
2000,DODGE,MINIVAN,3.3,6,A4,E,251,6.369426751592357
2000,DODGE,PICKUP TRUCK - STANDARD,3.9,6,A4,X,290,7.936507936507937
2000,DODGE,PICKUP TRUCK - STANDARD,3.9,6,M5,X,290,7.936507936507937
2000,DODGE,PICKUP TRUCK - STANDARD,4.7,8,A4,X,313,7.352941176470589
2000,DODGE,PICKUP TRUCK - STANDARD,4.7,8,M5,X,320,7.194244604316546
2000,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,375,6.134969325153374
2000,DODGE,PICKUP TRUCK - STANDARD,3.9,6,A4,X,331,6.944444444444445
2000,DODGE,PICKUP TRUCK - STANDARD,3.9,6,M5,X,340,6.756756756756756
2000,DODGE,PICKUP TRUCK - STANDARD,4.7,8,A4,X,327,7.042253521126761
2000,DODGE,PICKUP TRUCK - STANDARD,4.7,8,M5,X,338,6.802721088435375
2000,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,396,5.813953488372094
2000,DODGE,SUV,4.7,8,A4,X,345,6.666666666666667
2000,DODGE,SUV,5.9,8,A4,X,396,5.813953488372094
2000,DODGE,SUV,5.9,8,A4,Z,396,5.813953488372094
2000,DODGE,MINIVAN,3.0,6,A4,X,253,9.090909090909092
2000,DODGE,MINIVAN,3.3,6,A4,X,253,9.090909090909092
2000,DODGE,MINIVAN,3.8,6,A4,X,267,8.620689655172415
2000,DODGE,MINIVAN,3.8,6,AS4,X,271,8.47457627118644
2000,DODGE,MINIVAN,3.8,6,A4,X,281,8.196721311475411
2000,DODGE,MINIVAN,3.8,6,AS4,X,285,8.064516129032258
2000,DODGE,MINIVAN,3.3,6,A4,X,253,9.090909090909092
2000,DODGE,MINIVAN,3.3,6,A4,E,251,6.369426751592357
2000,DODGE,PICKUP TRUCK - STANDARD,3.9,6,A4,X,308,7.462686567164179
2000,DODGE,PICKUP TRUCK - STANDARD,3.9,6,M5,X,306,7.518796992481203
2000,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,350,6.578947368421053
2000,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,350,6.578947368421053
2000,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,370,6.211180124223602
2000,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,386,5.9523809523809526
2000,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,389,5.91715976331361
2000,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,377,6.097560975609756
2000,DODGE,VAN - CARGO,3.9,6,A3,X,334,6.896551724137931
2000,DODGE,VAN - CARGO,5.2,8,A4,X,343,6.7114093959731544
2000,DODGE,VAN - CARGO,5.9,8,A4,X,375,6.134969325153374
2000,DODGE,VAN - PASSENGER,3.9,6,A3,X,347,6.622516556291391
2000,DODGE,VAN - PASSENGER,5.2,8,A4,X,350,6.578947368421053
2000,DODGE,VAN - CARGO,5.2,8,A4,X,350,6.578947368421053
2000,DODGE,VAN - CARGO,5.9,8,A4,X,370,6.211180124223602
2000,DODGE,VAN - CARGO,5.2,8,A4,N,314,6.024096385542168
2000,DODGE,VAN - PASSENGER,5.2,8,A4,X,396,5.813953488372094
2000,DODGE,VAN - PASSENGER,5.9,8,A4,X,375,6.134969325153374
2000,DODGE,SUBCOMPACT,8.0,10,M6,Z,352,6.5359477124183005
2000,DODGE,SUBCOMPACT,8.0,10,M6,Z,352,6.5359477124183005
2000,FERRARI,TWO-SEATER,3.6,8,AS6,Z,423,5.434782608695652
2000,FERRARI,TWO-SEATER,3.6,8,M6,Z,421,5.46448087431694
2000,FERRARI,SUBCOMPACT,5.5,12,A4,Z,458,5.025125628140704
2000,FERRARI,SUBCOMPACT,5.5,12,M6,Z,442,5.208333333333334
2000,FERRARI,SUBCOMPACT,5.5,12,A4,Z,458,5.025125628140704
2000,FERRARI,SUBCOMPACT,5.5,12,M6,Z,442,5.208333333333334
2000,FERRARI,SUBCOMPACT,5.5,12,M6,Z,522,4.405286343612335
2000,FORD,COMPACT,2.0,4,M5,X,189,12.195121951219512
2000,FORD,COMPACT,2.5,6,A4,X,225,10.204081632653061
2000,FORD,COMPACT,2.5,6,M5,X,228,10.1010101010101
2000,FORD,FULL-SIZE,4.6,8,A4,X,262,8.771929824561402
2000,FORD,VAN - PASSENGER,4.2,6,A4,X,347,6.622516556291391
2000,FORD,VAN - PASSENGER,4.6,8,A4,X,338,6.802721088435375
2000,FORD,VAN - PASSENGER,5.4,8,A4,X,356,6.451612903225806
2000,FORD,VAN - CARGO,4.2,6,A4,X,343,6.7114093959731544
2000,FORD,VAN - CARGO,4.6,8,A4,X,317,7.246376811594202
2000,FORD,VAN - CARGO,5.4,8,A4,X,320,7.194244604316546
2000,FORD,VAN - CARGO,4.2,6,A4,X,345,6.666666666666667
2000,FORD,VAN - CARGO,5.4,8,A4,X,356,6.451612903225806
2000,FORD,COMPACT,2.0,4,A4,X,186,12.345679012345679
2000,FORD,COMPACT,2.0,4,M5,X,186,12.345679012345679
2000,FORD,SUV,4.6,8,A4,X,317,7.246376811594202
2000,FORD,SUV,5.4,8,A4,X,356,6.451612903225806
2000,FORD,SUV,4.6,8,A4,X,347,6.622516556291391
2000,FORD,SUV,5.4,8,A4,X,377,6.097560975609756
2000,FORD,SUV,4.0,6,M5,X,267,8.620689655172415
2000,FORD,SUV,5.0,8,A4,X,327,7.042253521126761
2000,FORD,SUV,4.0,6,M5,X,297,7.751937984496124
2000,FORD,SUV,5.0,8,A4,X,329,6.9930069930069925
2000,FORD,SUV,4.0,6,A5,X,315,7.299270072992701
2000,FORD,SUV,4.0,6,A5,X,310,7.407407407407407
2000,FORD,SUV,4.0,6,A5,X,294,7.8125
2000,FORD,SUV,4.0,6,A5,X,301,7.633587786259542
2000,FORD,PICKUP TRUCK - STANDARD,4.2,6,A4,X,301,7.633587786259542
2000,FORD,PICKUP TRUCK - STANDARD,4.2,6,M5,X,292,7.874015748031496
2000,FORD,PICKUP TRUCK - STANDARD,4.6,8,A4,X,304,7.575757575757576
2000,FORD,PICKUP TRUCK - STANDARD,4.6,8,M5,X,313,7.352941176470589
2000,FORD,PICKUP TRUCK - STANDARD,5.4,8,A4,X,320,7.194244604316546
2000,FORD,PICKUP TRUCK - STANDARD,4.2,6,A4,X,317,7.246376811594202
2000,FORD,PICKUP TRUCK - STANDARD,4.2,6,M5,X,329,6.9930069930069925
2000,FORD,PICKUP TRUCK - STANDARD,4.6,8,A4,X,336,6.8493150684931505
2000,FORD,PICKUP TRUCK - STANDARD,4.6,8,M5,X,336,6.8493150684931505
2000,FORD,PICKUP TRUCK - STANDARD,5.4,8,A4,X,375,6.134969325153374
2000,FORD,COMPACT,2.0,4,A4,X,191,12.048192771084336
2000,FORD,COMPACT,2.0,4,M5,X,186,12.345679012345679
2000,FORD,STATION WAGON - MID-SIZE,2.0,4,A4,X,189,12.195121951219512
2000,FORD,STATION WAGON - MID-SIZE,2.0,4,M5,X,186,12.345679012345679
2000,FORD,FULL-SIZE,4.6,8,A4,X,260,8.849557522123893
2000,FORD,SUBCOMPACT,3.8,6,A4,X,232,9.900990099009901
2000,FORD,SUBCOMPACT,3.8,6,M5,X,232,9.900990099009901
2000,FORD,SUBCOMPACT,4.6,8,A4,X,264,8.695652173913043
2000,FORD,SUBCOMPACT,4.6,8,M5,X,267,8.620689655172415
2000,FORD,SUBCOMPACT,4.6,8,M5,X,271,8.47457627118644
2000,FORD,PICKUP TRUCK - STANDARD,3.0,6,A4,X,276,8.333333333333334
2000,FORD,PICKUP TRUCK - STANDARD,3.0,6,M5,X,283,8.130081300813007
2000,FORD,PICKUP TRUCK - STANDARD,4.0,6,A5,X,313,7.352941176470589
2000,FORD,PICKUP TRUCK - STANDARD,4.0,6,M5,X,269,8.547008547008547
2000,FORD,PICKUP TRUCK - STANDARD,3.0,6,A4,X,297,7.751937984496124
2000,FORD,PICKUP TRUCK - STANDARD,3.0,6,M5,X,281,8.196721311475411
2000,FORD,PICKUP TRUCK - STANDARD,4.0,6,A5,X,313,7.352941176470589
2000,FORD,PICKUP TRUCK - STANDARD,4.0,6,M5,X,299,7.6923076923076925
2000,FORD,MID-SIZE,3.0,6,A4,X,232,9.900990099009901
2000,FORD,MID-SIZE,3.0,6,A4,X,232,9.900990099009901
2000,FORD,STATION WAGON - MID-SIZE,3.0,6,A4,X,244,9.433962264150944
2000,FORD,STATION WAGON - MID-SIZE,3.0,6,A4,X,242,9.523809523809524
2000,FORD,VAN - CARGO,3.0,6,A4,X,274,8.403361344537815
2000,FORD,VAN - CARGO,3.8,6,A4,X,267,8.620689655172415
2000,FORD,MINIVAN,3.0,6,A4,X,274,8.403361344537815
2000,FORD,MINIVAN,3.8,6,A4,X,274,8.403361344537815
2000,GMC,PICKUP TRUCK - STANDARD,4.3,6,A4,X,324,7.092198581560284
2000,GMC,PICKUP TRUCK - STANDARD,4.3,6,M5,X,338,6.802721088435375
2000,GMC,PICKUP TRUCK - STANDARD,4.8,8,A4,X,294,7.8125
2000,GMC,PICKUP TRUCK - STANDARD,4.8,8,M5,X,331,6.944444444444445
2000,GMC,PICKUP TRUCK - STANDARD,5.3,8,A4,X,301,7.633587786259542
2000,GMC,SUV,4.8,8,A4,X,345,6.666666666666667
2000,GMC,SUV,5.3,8,A4,X,345,6.666666666666667
2000,GMC,SUV,5.3,8,A4,X,345,6.666666666666667
2000,GMC,PICKUP TRUCK - STANDARD,5.3,8,A4,X,329,6.9930069930069925
2000,GMC,PICKUP TRUCK - STANDARD,6.0,8,A4,X,384,5.9880239520958085
2000,GMC,VAN - CARGO,4.3,6,A4,X,327,7.042253521126761
2000,GMC,VAN - CARGO,5.0,8,A4,X,329,6.9930069930069925
2000,GMC,VAN - CARGO,5.7,8,A4,X,350,6.578947368421053
2000,GMC,VAN - PASSENGER,4.3,6,A4,X,336,6.8493150684931505
2000,GMC,VAN - PASSENGER,5.0,8,A4,X,334,6.896551724137931
2000,GMC,VAN - PASSENGER,5.7,8,A4,X,377,6.097560975609756
2000,GMC,SUV,4.3,6,A4,X,294,7.8125
2000,GMC,SUV,4.3,6,M5,X,288,8.0
2000,GMC,SUV,4.3,6,A4,X,308,7.462686567164179
2000,GMC,SUV,4.3,6,M5,X,343,6.7114093959731544
2000,GMC,PICKUP TRUCK - STANDARD,4.3,6,A4,X,308,7.462686567164179
2000,GMC,PICKUP TRUCK - STANDARD,4.3,6,M5,X,343,6.7114093959731544
2000,GMC,PICKUP TRUCK - STANDARD,4.8,8,A4,X,322,7.142857142857143
2000,GMC,PICKUP TRUCK - STANDARD,4.8,8,M5,X,361,6.369426751592357
2000,GMC,PICKUP TRUCK - STANDARD,5.3,8,A4,X,331,6.944444444444445
2000,GMC,SUV,4.8,8,A4,X,345,6.666666666666667
2000,GMC,SUV,5.3,8,A4,X,347,6.622516556291391
2000,GMC,SUV,5.7,8,A4,X,382,6.024096385542168
2000,GMC,VAN - CARGO,4.3,6,A4,X,294,7.8125
2000,GMC,VAN - CARGO,4.3,6,A4,X,308,7.462686567164179
2000,GMC,VAN - PASSENGER,4.3,6,A4,X,324,7.092198581560284
2000,GMC,VAN - PASSENGER,4.3,6,A4,X,317,7.246376811594202
2000,GMC,PICKUP TRUCK - SMALL,2.2,4,A4,X,242,9.523809523809524
2000,GMC,PICKUP TRUCK - SMALL,2.2,4,M5,X,214,10.75268817204301
2000,GMC,PICKUP TRUCK - SMALL,4.3,6,A4,X,276,8.333333333333334
2000,GMC,PICKUP TRUCK - SMALL,4.3,6,M5,X,283,8.130081300813007
2000,GMC,PICKUP TRUCK - STANDARD,4.3,6,A4,X,304,7.575757575757576
2000,GMC,PICKUP TRUCK - STANDARD,4.3,6,M5,X,290,7.936507936507937
2000,HONDA,MID-SIZE,3.0,6,A4,X,225,10.204081632653061
2000,HONDA,MID-SIZE,2.3,4,A4,X,214,10.75268817204301
2000,HONDA,MID-SIZE,2.3,4,M5,X,202,11.363636363636363
2000,HONDA,MID-SIZE,2.3,4,A4,X,205,11.235955056179774
2000,HONDA,MID-SIZE,2.3,4,M5,X,189,12.195121951219512
2000,HONDA,SUBCOMPACT,1.6,4,A4,X,186,12.345679012345679
2000,HONDA,SUBCOMPACT,1.6,4,M5,X,175,13.157894736842106
2000,HONDA,SUBCOMPACT,1.6,4,M5,Z,193,11.904761904761905
2000,HONDA,SUBCOMPACT,1.6,4,A4,X,172,13.333333333333334
2000,HONDA,SUBCOMPACT,1.6,4,M5,X,156,14.705882352941178
2000,HONDA,SUV,2.0,4,A4,X,232,9.900990099009901
2000,HONDA,SUV,2.0,4,M5,X,232,9.900990099009901
2000,HONDA,SUBCOMPACT,1.0,3,M5,X,83,27.77777777777778
2000,HONDA,MINIVAN,3.5,6,A4,X,255,9.00900900900901
2000,HONDA,SUBCOMPACT,2.2,4,AS4,Z,225,10.204081632653061
2000,HONDA,SUBCOMPACT,2.2,4,M5,Z,218,10.526315789473685
2000,HONDA,SUBCOMPACT,2.0,4,M6,Z,235,9.803921568627452
2000,HYUNDAI,COMPACT,1.5,4,A4,X,179,12.820512820512821
2000,HYUNDAI,COMPACT,1.5,4,M5,X,168,13.698630136986301
2000,HYUNDAI,COMPACT,2.0,4,A4,X,209,10.989010989010989
2000,HYUNDAI,COMPACT,2.0,4,M5,X,193,11.904761904761905
2000,HYUNDAI,STATION WAGON - SMALL,2.0,4,A4,X,214,10.75268817204301
2000,HYUNDAI,STATION WAGON - SMALL,2.0,4,M5,X,196,11.764705882352942
2000,HYUNDAI,MID-SIZE,2.4,4,A4,X,225,10.204081632653061
2000,HYUNDAI,MID-SIZE,2.5,6,A4,X,228,10.1010101010101
2000,HYUNDAI,SUBCOMPACT,2.0,4,A4,X,212,10.869565217391305
2000,HYUNDAI,SUBCOMPACT,2.0,4,M5,X,196,11.764705882352942
2000,INFINITI,COMPACT,2.0,4,A4,X,202,11.363636363636363
2000,INFINITI,COMPACT,2.0,4,M5,X,198,11.627906976744187
2000,INFINITI,MID-SIZE,3.0,6,A4,X,232,9.900990099009901
2000,INFINITI,SUV,3.3,6,A4,X,322,7.142857142857143
2000,ISUZU,PICKUP TRUCK - SMALL,2.2,4,A4,X,242,9.523809523809524
2000,ISUZU,PICKUP TRUCK - SMALL,2.2,4,M5,X,214,10.75268817204301
2000,ISUZU,PICKUP TRUCK - SMALL,4.3,6,A4,X,276,8.333333333333334
2000,ISUZU,PICKUP TRUCK - STANDARD,4.3,6,A4,X,304,7.575757575757576
